media_rapida_per,media_lenta_per,media_filtro_tendencia_per,atr_periodo,atr_multiplicador,Retorno_Anualizado_%,Calmar,DD_%,Num_Trades,Sharpe,Ativo,combinacao
5,100,50,25,2.0,75.86,2.372468852626326,31.98,53,1.360919604667134,ETH,R:5_L:100_F:50_A:25_M:2.0
21,200,200,20,1.5,108.49,2.3713237433507084,45.75,19,1.3092365195685296,HBAR,R:21_L:200_F:200_A:20_M:1.5
21,200,150,20,1.5,108.47,2.3708487690796494,45.75,19,1.3075562992891057,HBAR,R:21_L:200_F:150_A:20_M:1.5
21,200,100,25,1.0,108.41,2.3696619042488978,45.75,20,1.334410836446032,HBAR,R:21_L:200_F:100_A:25_M:1.0
12,150,50,25,1.0,150.85,2.367193824972897,63.72,30,1.2977424776871151,HBAR,R:12_L:150_F:50_A:25_M:1.0
10,50,50,14,1.5,147.54,2.366947214221704,62.33,38,1.4091549808980637,INJ,R:10_L:50_F:50_A:14_M:1.5
10,100,150,7,0.5,86.08,2.3636758197077348,36.42,21,1.287336186415683,HBAR,R:10_L:100_F:150_A:7_M:0.5
12,150,200,10,1.0,107.75,2.3614493880976832,45.63,24,1.3310184786213894,HBAR,R:12_L:150_F:200_A:10_M:1.0
12,150,100,30,1.0,150.22,2.357325911509501,63.72,31,1.2953374488256153,HBAR,R:12_L:150_F:100_A:30_M:1.0
18,30,50,25,3.0,143.08,2.3533791926767167,60.8,40,1.392506235995652,INJ,R:18_L:30_F:50_A:25_M:3.0
18,120,200,10,1.0,109.55,2.347803178536534,46.66,16,1.3640778118352097,HBAR,R:18_L:120_F:200_A:10_M:1.0
21,100,50,20,1.0,151.43,2.346883730235281,64.53,35,1.3056837878959724,HBAR,R:21_L:100_F:50_A:20_M:1.0
18,120,100,5,1.0,149.5,2.346067240637937,63.72,31,1.2945355802254896,HBAR,R:18_L:120_F:100_A:5_M:1.0
18,120,150,20,1.0,122.29,2.3433471500181007,52.18,22,1.4381148607548258,HBAR,R:18_L:120_F:150_A:20_M:1.0
21,200,150,25,1.5,78.86,2.341222822179938,33.68,31,1.6169388270325922,BTC,R:21_L:200_F:150_A:25_M:1.5
12,150,100,25,1.0,149.08,2.339531132131976,63.72,31,1.290958719883859,HBAR,R:12_L:150_F:100_A:25_M:1.0
21,100,200,14,1.0,91.98,2.338972388405651,39.32,18,1.3181096048359753,HBAR,R:21_L:100_F:200_A:14_M:1.0
14,80,200,20,3.0,65.51,2.338272605786703,28.01,45,1.554004996584914,BTC,R:14_L:80_F:200_A:20_M:3.0
12,150,50,20,1.0,148.75,2.3342387325901144,63.72,30,1.2896331732369468,HBAR,R:12_L:150_F:50_A:20_M:1.0
21,200,100,20,1.0,106.7,2.3323548243881715,45.75,20,1.3115189336325588,HBAR,R:21_L:200_F:100_A:20_M:1.0
10,40,50,7,1.5,138.76,2.330749047169483,59.53,35,1.401864490789131,INJ,R:10_L:40_F:50_A:7_M:1.5
18,120,200,7,1.0,107.59,2.3305844216098697,46.17,16,1.350486766492165,HBAR,R:18_L:120_F:200_A:7_M:1.0
8,80,200,10,2.0,70.69,2.3303975147610365,30.33,57,1.6300794000010397,BTC,R:8_L:80_F:200_A:10_M:2.0
14,80,200,14,3.0,64.97,2.3296926669651072,27.89,45,1.5455988308321105,BTC,R:14_L:80_F:200_A:14_M:3.0
18,120,100,10,1.0,148.44,2.3294827855841342,63.72,31,1.2904992447260173,HBAR,R:18_L:120_F:100_A:10_M:1.0
21,100,100,10,1.0,150.37,2.327190376806275,64.62,34,1.3004849404428205,HBAR,R:21_L:100_F:100_A:10_M:1.0
21,200,200,25,1.5,78.32,2.3250752916409145,33.68,31,1.6090988580595729,BTC,R:21_L:200_F:200_A:25_M:1.5
12,80,200,10,2.0,63.85,2.325033758902803,27.46,50,1.5189268532312168,BTC,R:12_L:80_F:200_A:10_M:2.0
21,100,100,5,1.0,151.73,2.32450752554573,65.27,34,1.3058296078894729,HBAR,R:21_L:100_F:100_A:5_M:1.0
12,80,200,14,3.0,66.25,2.32325704376602,28.52,50,1.5117178052526816,BTC,R:12_L:80_F:200_A:14_M:3.0
18,120,100,30,1.5,147.62,2.3165171068904216,63.72,31,1.2838729560385995,HBAR,R:18_L:120_F:100_A:30_M:1.5
18,120,100,5,1.5,147.59,2.3160407514119576,63.72,31,1.281142722817988,HBAR,R:18_L:120_F:100_A:5_M:1.5
18,120,100,25,1.5,147.31,2.31168875212497,63.72,31,1.282821522685495,HBAR,R:18_L:120_F:100_A:25_M:1.5
21,200,200,30,1.5,105.75,2.311583580431672,45.75,19,1.3047626938028103,HBAR,R:21_L:200_F:200_A:30_M:1.5
18,120,150,14,1.0,120.05,2.311407073718244,51.94,22,1.4238093460152466,HBAR,R:18_L:120_F:150_A:14_M:1.0
15,200,150,25,1.5,79.77,2.3077210123134955,34.56,35,1.6518849046735993,BTC,R:15_L:200_F:150_A:25_M:1.5
12,150,100,20,1.0,147.0,2.306807624215198,63.72,31,1.2828532651675395,HBAR,R:12_L:150_F:100_A:20_M:1.0
18,120,50,5,1.0,146.86,2.30464094628849,63.72,32,1.2841438257200275,HBAR,R:18_L:120_F:50_A:5_M:1.0
8,80,200,7,2.0,70.13,2.303688857565182,30.44,57,1.6219568971028586,BTC,R:8_L:80_F:200_A:7_M:2.0
21,200,200,30,2.0,105.15,2.2983584807634334,45.75,19,1.2874640362744143,HBAR,R:21_L:200_F:200_A:30_M:2.0
21,100,100,7,1.0,150.18,2.295515487193248,65.43,34,1.29977887241221,HBAR,R:21_L:100_F:100_A:7_M:1.0
18,120,100,7,1.0,146.27,2.295455088208746,63.72,31,1.2818919232215118,HBAR,R:18_L:120_F:100_A:7_M:1.0
12,80,200,20,3.0,66.07,2.293609859716952,28.81,50,1.5094205059746888,BTC,R:12_L:80_F:200_A:20_M:3.0
18,120,50,10,1.0,146.11,2.2928251060936997,63.72,32,1.2812682263958486,HBAR,R:18_L:120_F:50_A:10_M:1.0
21,200,150,20,1.5,78.58,2.292651602273005,34.28,31,1.6128836616454938,BTC,R:21_L:200_F:150_A:20_M:1.5
12,40,50,20,2.0,146.17,2.2887678258799578,63.87,38,1.3990685212967082,INJ,R:12_L:40_F:50_A:20_M:2.0
14,80,200,10,3.0,63.9,2.288298843027493,27.93,45,1.5269134760284508,BTC,R:14_L:80_F:200_A:10_M:3.0
12,40,50,25,2.0,147.37,2.288156783401698,64.41,38,1.4043401274167082,INJ,R:12_L:40_F:50_A:25_M:2.0
10,100,150,5,0.5,85.03,2.287732609521348,37.17,21,1.277546818247206,HBAR,R:10_L:100_F:150_A:5_M:0.5
21,200,100,14,1.0,104.66,2.2877198176935734,45.75,20,1.2980187787492827,HBAR,R:21_L:200_F:100_A:14_M:1.0
18,120,100,20,1.5,145.75,2.2872227240515888,63.72,31,1.276652802477236,HBAR,R:18_L:120_F:100_A:20_M:1.5
15,200,100,25,1.5,79.03,2.286538131968721,34.56,36,1.6411875433380745,BTC,R:15_L:200_F:100_A:25_M:1.5
21,100,50,5,1.0,149.22,2.28609445568809,65.27,35,1.2959375078940858,HBAR,R:21_L:100_F:50_A:5_M:1.0
21,80,250,30,0.5,71.5,2.279729811452191,31.36,15,1.4301849229094474,IMX,R:21_L:80_F:250_A:30_M:0.5
21,100,50,10,1.0,147.18,2.277750495932629,64.62,35,1.287813292628566,HBAR,R:21_L:100_F:50_A:10_M:1.0
21,200,200,20,1.5,78.04,2.276840886996763,34.28,31,1.605064066736763,BTC,R:21_L:200_F:200_A:20_M:1.5
21,200,150,10,1.5,76.2,2.274419280032377,33.5,32,1.595600179105913,BTC,R:21_L:200_F:150_A:10_M:1.5
12,150,50,30,1.5,144.73,2.271289862072553,63.72,30,1.271007775104672,HBAR,R:12_L:150_F:50_A:30_M:1.5
18,120,150,5,1.0,117.72,2.2698928682548605,51.86,22,1.40843105933742,HBAR,R:18_L:120_F:150_A:5_M:1.0
14,80,200,14,2.0,62.33,2.2698243509981766,27.46,45,1.5506668556271253,BTC,R:14_L:80_F:200_A:14_M:2.0
15,200,50,25,1.5,78.45,2.269554552554743,34.56,37,1.631330008736288,BTC,R:15_L:200_F:50_A:25_M:1.5
5,100,50,7,2.0,74.9,2.26858998661573,33.01,53,1.34745245877486,ETH,R:5_L:100_F:50_A:7_M:2.0
12,150,200,30,1.5,111.69,2.266825748652982,49.27,24,1.3422400277174866,HBAR,R:12_L:150_F:200_A:30_M:1.5
21,80,250,25,0.5,71.36,2.26612140108804,31.49,15,1.4282531608984672,IMX,R:21_L:80_F:250_A:25_M:0.5
12,40,50,14,2.0,144.08,2.265385320140308,63.6,38,1.390156479185929,INJ,R:12_L:40_F:50_A:14_M:2.0
12,150,50,14,1.0,144.3,2.2644923729271103,63.72,30,1.2720777701962114,HBAR,R:12_L:150_F:50_A:14_M:1.0
14,80,200,25,2.0,62.16,2.263700965412008,27.46,45,1.547837204635504,BTC,R:14_L:80_F:200_A:25_M:2.0
21,200,50,25,1.5,81.65,2.263184739417368,36.08,35,1.6441774966651024,BTC,R:21_L:200_F:50_A:25_M:1.5
15,20,150,14,2.5,70.88,2.2626005851334816,31.33,114,1.4105616487003465,ETH,R:15_L:20_F:150_A:14_M:2.5
18,20,100,20,2.5,80.27,2.262392448594885,35.48,172,1.481165174385848,ETH,R:18_L:20_F:100_A:20_M:2.5
14,80,200,25,3.0,64.74,2.261451850498648,28.63,45,1.542904274122629,BTC,R:14_L:80_F:200_A:25_M:3.0
21,200,200,10,1.5,75.75,2.2610150685043204,33.5,32,1.5889597697494149,BTC,R:21_L:200_F:200_A:10_M:1.5
18,20,100,30,2.0,77.46,2.259820652061453,34.28,172,1.4506621187218436,ETH,R:18_L:20_F:100_A:30_M:2.0
14,80,200,7,3.0,64.04,2.2593331378231363,28.35,45,1.5293771805773215,BTC,R:14_L:80_F:200_A:7_M:3.0
18,120,50,7,1.0,143.86,2.2575865263092743,63.72,32,1.2722790136134796,HBAR,R:18_L:120_F:50_A:7_M:1.0
21,200,100,20,1.5,103.28,2.257445044576436,45.75,20,1.2750148111554749,HBAR,R:21_L:200_F:100_A:20_M:1.5
21,200,200,25,1.5,103.15,2.2546466995040886,45.75,19,1.2878715935438716,HBAR,R:21_L:200_F:200_A:25_M:1.5
18,20,50,7,1.5,80.76,2.254319444502233,35.83,191,1.443925343988593,ETH,R:18_L:20_F:50_A:7_M:1.5
10,100,50,7,2.0,87.07,2.252818222263766,38.65,50,1.4475942989482806,ETH,R:10_L:100_F:50_A:7_M:2.0
18,120,100,7,1.5,143.54,2.252605342401748,63.72,31,1.2678864641284389,HBAR,R:18_L:120_F:100_A:7_M:1.5
21,200,50,25,1.0,103.03,2.252048693368295,45.75,23,1.2975515678419414,HBAR,R:21_L:200_F:50_A:25_M:1.0
12,80,200,25,3.0,66.44,2.250828564110393,29.52,50,1.5171324483770852,BTC,R:12_L:80_F:200_A:25_M:3.0
12,150,50,7,1.0,143.43,2.2507611868054447,63.72,30,1.2686546024352463,HBAR,R:12_L:150_F:50_A:7_M:1.0
21,80,200,30,0.5,73.42,2.2503647402227203,32.63,14,1.4561853607352435,IMX,R:21_L:80_F:200_A:30_M:0.5
21,120,150,10,2.0,111.88,2.250308031775301,49.72,19,1.349624504130647,HBAR,R:21_L:120_F:150_A:10_M:2.0
21,100,50,7,1.0,147.1,2.248411174945192,65.43,35,1.2875462636102133,HBAR,R:21_L:100_F:50_A:7_M:1.0
12,150,50,25,1.5,143.25,2.2479459259144914,63.72,30,1.26525456450618,HBAR,R:12_L:150_F:50_A:25_M:1.5
18,120,100,14,1.5,143.21,2.2473128047220023,63.72,31,1.2666481930991698,HBAR,R:18_L:120_F:100_A:14_M:1.5
18,30,50,10,4.0,145.88,2.246969693766295,64.92,40,1.4010824806367397,INJ,R:18_L:30_F:50_A:10_M:4.0
21,40,50,7,6.0,163.54,2.246749100045657,72.79,27,1.4496497833493178,INJ,R:21_L:40_F:50_A:7_M:6.0
21,40,50,5,6.0,163.54,2.246749100045657,72.79,27,1.4496497833493178,INJ,R:21_L:40_F:50_A:5_M:6.0
21,80,250,5,0.5,70.87,2.245573016005124,31.56,15,1.423091362682093,IMX,R:21_L:80_F:250_A:5_M:0.5
12,150,200,7,1.5,99.29,2.245102773995623,44.23,24,1.271893854696166,HBAR,R:12_L:150_F:200_A:7_M:1.5
12,150,50,5,1.0,142.98,2.243697129664374,63.72,30,1.2668942313769516,HBAR,R:12_L:150_F:50_A:5_M:1.0
12,100,150,7,1.5,75.26,2.243491028660696,33.54,56,1.6267467512154743,BTC,R:12_L:100_F:150_A:7_M:1.5
18,120,150,10,1.0,117.12,2.2429447974418557,52.22,22,1.4056162943445951,HBAR,R:18_L:120_F:150_A:10_M:1.0
12,80,100,14,1.5,71.82,2.2378115454992096,32.09,48,1.3493761543958096,ETH,R:12_L:80_F:100_A:14_M:1.5
12,150,50,5,1.5,142.59,2.237696042516308,63.72,30,1.2600902878859963,HBAR,R:12_L:150_F:50_A:5_M:1.5
12,150,100,14,1.0,142.58,2.2375513913365674,63.72,31,1.2653133125643157,HBAR,R:12_L:150_F:100_A:14_M:1.0
21,120,150,5,2.0,109.74,2.2373140940597342,49.05,19,1.334884307189489,HBAR,R:21_L:120_F:150_A:5_M:2.0
12,80,200,5,3.0,66.26,2.2369522670843804,29.62,50,1.513223629654482,BTC,R:12_L:80_F:200_A:5_M:3.0
21,80,200,25,0.5,73.29,2.236398031606208,32.77,14,1.4543144969492958,IMX,R:21_L:80_F:200_A:25_M:0.5
21,80,250,20,0.5,71.02,2.236063246680539,31.76,15,1.4234819066497348,IMX,R:21_L:80_F:250_A:20_M:0.5
14,200,150,25,1.5,79.68,2.235994317200494,35.64,37,1.6481417235528968,BTC,R:14_L:200_F:150_A:25_M:1.5
12,150,150,30,1.0,142.47,2.235724339603784,63.72,32,1.26517485568523,HBAR,R:12_L:150_F:150_A:30_M:1.0
12,80,100,10,2.0,96.94,2.235466244917649,43.37,48,1.5196558895886971,ETH,R:12_L:80_F:100_A:10_M:2.0
12,150,100,30,1.5,142.27,2.23254364377,63.72,31,1.2614118627809336,HBAR,R:12_L:150_F:100_A:30_M:1.5
18,100,200,14,1.0,92.5,2.2308195443255574,41.46,15,1.312859638968632,HBAR,R:18_L:100_F:200_A:14_M:1.0
18,50,50,7,0.5,111.49,2.230511569950037,49.98,59,1.4030228330702856,HBAR,R:18_L:50_F:50_A:7_M:0.5
5,100,50,10,2.0,75.66,2.2291197621489167,33.94,53,1.3567160464329158,ETH,R:5_L:100_F:50_A:10_M:2.0
12,80,50,5,2.0,96.6,2.2275044954612904,43.37,54,1.5007491318335782,ETH,R:12_L:80_F:50_A:5_M:2.0
18,30,50,30,5.0,142.39,2.226601526063463,63.95,40,1.38557994796443,INJ,R:18_L:30_F:50_A:30_M:5.0
12,40,50,30,2.0,145.32,2.225571016161333,65.3,38,1.3955977553420107,INJ,R:12_L:40_F:50_A:30_M:2.0
12,150,100,7,1.0,141.72,2.2239166980230136,63.72,31,1.2618909391518287,HBAR,R:12_L:150_F:100_A:7_M:1.0
9,30,50,30,6.0,94.61,2.223696220762186,42.55,81,1.3231093050861322,XRP,R:9_L:30_F:50_A:30_M:6.0
18,30,50,14,6.0,142.1,2.2219793359993645,63.95,40,1.3834365363108845,INJ,R:18_L:30_F:50_A:14_M:6.0
12,150,200,25,1.5,110.62,2.2217892655808966,49.79,24,1.3352844727853452,HBAR,R:12_L:150_F:200_A:25_M:1.5
21,120,150,7,2.0,110.84,2.2211407185591705,49.9,19,1.341815646272982,HBAR,R:21_L:120_F:150_A:7_M:2.0
21,100,200,10,1.0,89.07,2.2199739216105123,40.12,18,1.2928494570480078,HBAR,R:21_L:100_F:200_A:10_M:1.0
12,150,100,5,1.0,141.27,2.216902281947484,63.72,31,1.2601316658005213,HBAR,R:12_L:150_F:100_A:5_M:1.0
21,100,200,7,1.0,89.38,2.216806912081088,40.32,18,1.2956040456678364,HBAR,R:21_L:100_F:200_A:7_M:1.0
12,80,200,30,3.0,65.54,2.216685871188712,29.57,50,1.4990819906768795,BTC,R:12_L:80_F:200_A:30_M:3.0
21,80,250,14,0.5,71.0,2.216279553028057,32.04,15,1.423224354450009,IMX,R:21_L:80_F:250_A:14_M:0.5
12,80,100,7,2.0,96.08,2.215510174686562,43.37,48,1.5102759862506676,ETH,R:12_L:80_F:100_A:7_M:2.0
12,150,150,25,1.0,141.17,2.215347040295117,63.72,32,1.2600047702162638,HBAR,R:12_L:150_F:150_A:25_M:1.0
18,120,50,5,1.5,143.69,2.215281253519588,64.86,32,1.2660137921377703,HBAR,R:18_L:120_F:50_A:5_M:1.5
21,200,50,20,1.0,101.26,2.2132908249377525,45.75,23,1.2749064748372585,HBAR,R:21_L:200_F:50_A:20_M:1.0
12,150,150,20,1.0,141.0,2.2127169553377684,63.72,32,1.259318686123973,HBAR,R:12_L:150_F:150_A:20_M:1.0
21,100,200,5,1.0,90.0,2.211691410774558,40.69,18,1.300590317553674,HBAR,R:21_L:100_F:200_A:5_M:1.0
14,80,200,30,3.0,63.73,2.210919911182183,28.83,45,1.521139813723896,BTC,R:14_L:80_F:200_A:30_M:3.0
12,150,100,25,1.5,140.76,2.208855748625884,63.72,31,1.2555119682206126,HBAR,R:12_L:150_F:100_A:25_M:1.5
12,150,100,5,1.5,140.64,2.207036530950079,63.72,31,1.2525336454208915,HBAR,R:12_L:150_F:100_A:5_M:1.5
18,20,50,5,1.5,75.95,2.206692283321644,34.42,191,1.387605045674828,ETH,R:18_L:20_F:50_A:5_M:1.5
9,30,50,25,6.0,94.43,2.206643098910556,42.79,81,1.321618529071832,XRP,R:9_L:30_F:50_A:25_M:6.0
10,40,50,5,1.5,137.95,2.2062788982796286,62.53,35,1.391338744768264,INJ,R:10_L:40_F:50_A:5_M:1.5
5,100,50,30,2.0,74.61,2.203886154589,33.86,53,1.346128406256743,ETH,R:5_L:100_F:50_A:30_M:2.0
12,80,200,14,2.5,60.86,2.203119709413828,27.62,50,1.4648100955818848,BTC,R:12_L:80_F:200_A:14_M:2.5
12,150,50,10,1.0,140.37,2.202735550748455,63.72,30,1.2564929622633791,HBAR,R:12_L:150_F:50_A:10_M:1.0
10,80,200,14,2.5,69.51,2.2011850780104387,31.58,54,1.5623967727157904,BTC,R:10_L:80_F:200_A:14_M:2.5
21,200,50,20,1.5,81.23,2.200452172485352,36.92,35,1.6381358628698062,BTC,R:21_L:200_F:50_A:20_M:1.5
18,30,50,10,3.0,136.44,2.200438837082777,62.01,40,1.3626044043287988,INJ,R:18_L:30_F:50_A:10_M:3.0
12,80,200,7,2.0,60.39,2.1990839115974303,27.46,51,1.4629679588906326,BTC,R:12_L:80_F:200_A:7_M:2.0
21,80,200,20,0.5,72.87,2.1988564135588726,33.14,14,1.4484911844824253,IMX,R:21_L:80_F:200_A:20_M:0.5
14,200,100,25,1.5,78.34,2.198475494162089,35.64,39,1.626952076399689,BTC,R:14_L:200_F:100_A:25_M:1.5
5,100,50,5,2.0,73.9,2.1980085673214367,33.62,53,1.3352677120478795,ETH,R:5_L:100_F:50_A:5_M:2.0
18,20,100,25,2.5,79.67,2.196535162184567,36.27,172,1.473389003594825,ETH,R:18_L:20_F:100_A:25_M:2.5
5,100,50,14,2.0,74.76,2.193861457977711,34.08,53,1.3481945111197045,ETH,R:5_L:100_F:50_A:14_M:2.0
10,80,200,20,2.5,69.18,2.1931271044675658,31.54,54,1.5560504369720105,BTC,R:10_L:80_F:200_A:20_M:2.5
12,80,50,14,2.5,95.01,2.190914273758773,43.37,54,1.4673568858926676,ETH,R:12_L:80_F:50_A:14_M:2.5
14,200,50,25,1.5,78.01,2.189188400729807,35.64,40,1.622263898604093,BTC,R:14_L:200_F:50_A:25_M:1.5
21,80,200,5,0.5,72.65,2.1883558213381207,33.2,14,1.447142218202229,IMX,R:21_L:80_F:200_A:5_M:0.5
18,20,50,30,2.0,87.26,2.1880934771538607,39.88,190,1.4767639994371748,ETH,R:18_L:20_F:50_A:30_M:2.0
21,50,150,5,1.0,60.06,2.187289886261924,27.46,69,1.6004057929037712,BTC,R:21_L:50_F:150_A:5_M:1.0
15,80,150,20,2.5,70.86,2.187013692650222,32.4,52,1.561732826678207,BTC,R:15_L:80_F:150_A:20_M:2.5
21,80,250,7,0.5,70.38,2.186194290094693,32.19,15,1.4165087183364176,IMX,R:21_L:80_F:250_A:7_M:0.5
14,80,50,7,2.0,94.73,2.184355345563467,43.37,52,1.4862820659542402,ETH,R:14_L:80_F:50_A:7_M:2.0
18,20,50,5,1.0,78.68,2.1839928682125795,36.03,191,1.4642374883709803,ETH,R:18_L:20_F:50_A:5_M:1.0
18,20,50,10,1.5,77.23,2.182334121828939,35.39,190,1.415480074123667,ETH,R:18_L:20_F:50_A:10_M:1.5
21,200,50,10,1.5,79.03,2.1815066478479963,36.23,36,1.6243763368970796,BTC,R:21_L:200_F:50_A:10_M:1.5
21,80,250,10,0.5,70.6,2.178917848022753,32.4,15,1.4199339289839663,IMX,R:21_L:80_F:250_A:10_M:0.5
12,20,50,7,1.0,72.48,2.176696268525222,33.3,120,1.459766100745807,ETH,R:12_L:20_F:50_A:7_M:1.0
12,80,50,10,2.5,94.35,2.175650972479202,43.37,54,1.4612070128164405,ETH,R:12_L:80_F:50_A:10_M:2.5
12,80,50,20,2.5,94.29,2.174272691434821,43.37,54,1.462381983970656,ETH,R:12_L:80_F:50_A:20_M:2.5
18,30,50,7,3.0,144.34,2.173310118407906,66.42,40,1.3965982564357833,INJ,R:18_L:30_F:50_A:7_M:3.0
12,40,100,25,2.0,61.99,2.172929112566108,28.53,60,1.2774602791342944,ETH,R:12_L:40_F:100_A:25_M:2.0
9,30,50,20,6.0,94.14,2.172482262002424,43.33,81,1.3192085084145926,XRP,R:9_L:30_F:50_A:20_M:6.0
18,20,100,10,2.5,75.68,2.170956704989585,34.86,172,1.4220367875519178,ETH,R:18_L:20_F:100_A:10_M:2.5
12,20,50,10,1.0,71.57,2.1702423720636115,32.98,120,1.449826183565975,ETH,R:12_L:20_F:50_A:10_M:1.0
18,50,200,14,1.5,59.87,2.1674748993276074,27.62,64,1.551909467905714,BTC,R:18_L:50_F:200_A:14_M:1.5
12,80,50,30,2.5,93.91,2.165606894218468,43.37,54,1.4581020948110683,ETH,R:12_L:80_F:50_A:30_M:2.5
12,80,50,25,2.5,93.9,2.165322647918924,43.37,54,1.4587168562855348,ETH,R:12_L:80_F:50_A:25_M:2.5
9,100,150,30,1.0,63.86,2.164032771250196,29.51,59,1.5361290121516376,BTC,R:9_L:100_F:150_A:30_M:1.0
21,40,50,5,5.0,160.58,2.163661257536627,74.21,27,1.4380945128464404,INJ,R:21_L:40_F:50_A:5_M:5.0
10,40,50,20,2.0,136.69,2.162618507958837,63.2,35,1.3746060627800352,INJ,R:10_L:40_F:50_A:20_M:2.0
10,80,50,5,1.0,69.9,2.161445965629171,32.34,59,1.3639336056519138,ETH,R:10_L:80_F:50_A:5_M:1.0
9,100,150,7,2.5,72.4,2.161406126092297,33.5,58,1.574464554052429,BTC,R:9_L:100_F:150_A:7_M:2.5
21,80,200,14,0.5,72.71,2.160561979327277,33.65,14,1.4461389873778483,IMX,R:21_L:80_F:200_A:14_M:0.5
10,40,50,10,1.5,136.19,2.159081934303488,63.08,35,1.393961892529456,INJ,R:10_L:40_F:50_A:10_M:1.5
21,50,50,14,3.0,135.6,2.158841253647388,62.81,27,1.3540842164748546,INJ,R:21_L:50_F:50_A:14_M:3.0
18,20,100,14,2.5,75.03,2.157534152314636,34.78,172,1.4144290882060897,ETH,R:18_L:20_F:100_A:14_M:2.5
18,20,50,7,2.5,82.32,2.1570473190592536,38.16,190,1.4172367452737966,ETH,R:18_L:20_F:50_A:7_M:2.5
18,30,50,20,3.0,137.87,2.156783895784196,63.93,40,1.3694298343764844,INJ,R:18_L:30_F:50_A:20_M:3.0
10,100,50,10,1.5,77.0,2.154953186545805,35.73,50,1.4030581687975383,ETH,R:10_L:100_F:50_A:10_M:1.5
12,80,200,10,3.0,65.1,2.154368794737583,30.22,50,1.49455811393587,BTC,R:12_L:80_F:200_A:10_M:3.0
10,100,50,7,1.5,76.74,2.150749587698459,35.68,50,1.3998400844618937,ETH,R:10_L:100_F:50_A:7_M:1.5
14,80,50,10,2.5,93.2,2.1490768661643807,43.37,52,1.453634851743829,ETH,R:14_L:80_F:50_A:10_M:2.5
18,30,50,10,6.0,139.03,2.148692254119645,64.7,40,1.3699216439115152,INJ,R:18_L:30_F:50_A:10_M:6.0
18,20,50,20,2.5,86.07,2.147782010954357,40.07,190,1.4570468077604657,ETH,R:18_L:20_F:50_A:20_M:2.5
21,200,150,14,1.5,75.17,2.146297120832555,35.02,32,1.5749122389288055,BTC,R:21_L:200_F:150_A:14_M:1.5
9,100,150,14,1.5,66.78,2.1461012436440985,31.12,58,1.5498596357416148,BTC,R:9_L:100_F:150_A:14_M:1.5
9,100,150,25,1.0,63.92,2.142241527081701,29.84,59,1.5370385261522328,BTC,R:9_L:100_F:150_A:25_M:1.0
14,80,50,30,2.5,92.88,2.141853878095475,43.37,52,1.4529500503647297,ETH,R:14_L:80_F:50_A:30_M:2.5
14,80,100,10,2.5,92.86,2.141380171082258,43.37,47,1.5057261791686072,ETH,R:14_L:80_F:100_A:10_M:2.5
9,30,50,14,6.0,93.96,2.140771483808467,43.89,81,1.31811006045748,XRP,R:9_L:30_F:50_A:14_M:6.0
18,40,50,25,1.0,113.37,2.14066217630682,52.96,30,1.3044090427166537,INJ,R:18_L:40_F:50_A:25_M:1.0
9,100,150,10,2.5,72.29,2.1406277791466404,33.77,58,1.571392515687159,BTC,R:9_L:100_F:150_A:10_M:2.5
21,200,100,25,1.5,77.23,2.1404643859315846,36.08,33,1.5936857538565203,BTC,R:21_L:200_F:100_A:25_M:1.5
14,80,50,20,2.5,92.81,2.1402778639916185,43.37,52,1.453098438431738,ETH,R:14_L:80_F:50_A:20_M:2.5
15,120,150,20,2.5,77.49,2.1393469474546487,36.22,48,1.6196403862994888,BTC,R:15_L:120_F:150_A:20_M:2.5
14,80,200,14,2.5,58.72,2.138446922095953,27.46,45,1.4733321819275391,BTC,R:14_L:80_F:200_A:14_M:2.5
18,20,100,5,2.0,71.25,2.138128798742664,33.32,172,1.3798473268056366,ETH,R:18_L:20_F:100_A:5_M:2.0
12,20,100,7,1.0,71.18,2.137556112795581,33.3,99,1.521130104644732,ETH,R:12_L:20_F:100_A:7_M:1.0
10,80,200,25,2.5,68.18,2.135830726378006,31.92,54,1.5395244535122212,BTC,R:10_L:80_F:200_A:25_M:2.5
14,80,100,7,2.0,92.59,2.135220499011999,43.37,47,1.5216701597831408,ETH,R:14_L:80_F:100_A:7_M:2.0
18,20,100,25,2.0,75.08,2.133962184562206,35.18,172,1.4251854463692717,ETH,R:18_L:20_F:100_A:25_M:2.0
18,30,50,25,6.0,138.62,2.132802447118915,64.99,40,1.3690549448513545,INJ,R:18_L:30_F:50_A:25_M:6.0
21,80,200,7,0.5,72.15,2.1327656261252823,33.83,14,1.4404773109201705,IMX,R:21_L:80_F:200_A:7_M:0.5
21,200,200,14,1.5,74.65,2.131298103919505,35.02,32,1.5671228590472892,BTC,R:21_L:200_F:200_A:14_M:1.5
9,100,150,20,1.0,64.17,2.130402827753412,30.12,59,1.535411155502168,BTC,R:9_L:100_F:150_A:20_M:1.0
10,120,50,14,1.5,78.18,2.1303185125240525,36.7,67,1.58974923440366,BTC,R:10_L:120_F:50_A:14_M:1.5
12,80,50,7,2.5,92.23,2.1267165386063205,43.37,54,1.4416348199878375,ETH,R:12_L:80_F:50_A:7_M:2.5
12,80,200,25,2.0,60.24,2.1264135293174857,28.33,50,1.4733775180329227,BTC,R:12_L:80_F:200_A:25_M:2.0
